TITLE="Graphics"
VARIABLES= "rj, m", "T, K", "Lambda, W/m*K" 
0 -nan(ind) 0.619635
2.43902e-05 -nan(ind) 0.619635
4.87805e-05 -nan(ind) 0.62007
7.31707e-05 -nan(ind) 0.620861
9.7561e-05 -nan(ind) 0.622011
0.000121951 -nan(ind) 0.623535
0.000146341 -nan(ind) 0.62545
0.000170732 -nan(ind) 0.627769
0.000195122 -nan(ind) 0.630501
0.000219512 -nan(ind) 0.633639
0.000243902 -nan(ind) 0.637164
0.000268293 -nan(ind) 0.641039
0.000292683 -nan(ind) 0.645221
0.000317073 -nan(ind) 0.649739
0.000341463 -nan(ind) 0.655303
0.000365854 -nan(ind) 0.667175
0.000390244 -nan(ind) 0.679049
0.000414634 -nan(ind) 0.679049
0.000439024 -nan(ind) 0.679049
0.000463415 -nan(ind) 0.679049
0.000487805 -nan(ind) 0.679049
0.000512195 -nan(ind) 0.679049
0.000536585 -nan(ind) 0.679049
-6.71473 -nan(ind) 0.679049
0.000560976 -nan(ind) -nan(ind)
0.000585366 -nan(ind) 49.9953
0.000609756 -nan(ind) 49.9963
0.000634146 -nan(ind) 49.9939
0.000658537 -nan(ind) 49.9892
0.000682927 -nan(ind) 49.9829
0.000707317 -nan(ind) 49.9754
0.000731707 -nan(ind) 49.9669
0.000756098 -nan(ind) 49.9577
0.000780488 -nan(ind) 49.9478
0.000804878 -nan(ind) 49.9373
0.000829268 -nan(ind) 49.9262
0.000853659 -nan(ind) 49.9146
0.000878049 -nan(ind) 49.9025
0.000902439 -nan(ind) 49.8898
0.000926829 -nan(ind) 49.8767
0.00095122 -nan(ind) 49.8629
0.00097561 -nan(ind) 49.8487
0.001 -nan(ind) 49.8339
0.00102736 -nan(ind) 49.8167
0.00105807 -nan(ind) 49.7965
0.00109251 -nan(ind) 49.7726
0.00113116 -nan(ind) 49.7444
0.00117452 -nan(ind) 49.7108
0.00122316 -nan(ind) 49.6706
0.00127774 -nan(ind) 49.6223
0.00133897 -nan(ind) 49.5637
0.00140767 -nan(ind) 49.4924
0.00148475 -nan(ind) 49.405
0.00157123 -nan(ind) 49.2971
0.00166825 -nan(ind) 49.1631
0.00177711 -nan(ind) 48.9956
0.00189923 -nan(ind) 48.7848
0.00203626 -nan(ind) 48.518
0.00218999 -nan(ind) 48.1783
0.00236246 -nan(ind) 47.7437
0.00255597 -nan(ind) 47.1854
0.00277308 -nan(ind) 46.4666
0.00301666 -nan(ind) 45.5404
0.00328995 -nan(ind) 44.3494
0.00359656 -nan(ind) 42.8258
0.00394056 -nan(ind) 40.8951
0.00432651 -nan(ind) 38.4842
0.00475953 -nan(ind) 35.5354
0.00524535 -nan(ind) 32.0277
0.00579041 -nan(ind) 28.0013
0.00640194 -nan(ind) 23.5786
0.00708805 -nan(ind) 18.9703
0.00785782 -nan(ind) 14.4548
0.00872145 -nan(ind) 10.3289
0.00969041 -nan(ind) 6.83862
0.0107775 -nan(ind) 4.11747
0.0119972 -nan(ind) 2.16551
0.0133656 -nan(ind) 0.92207
0.0149009 -nan(ind) 0.348992
0.0166234 -nan(ind) 0.197239
0.018556 -nan(ind) 0.170409
0.0207242 -nan(ind) 0.166759
0.0231568 -nan(ind) 0.16641
0.0258861 -nan(ind) 0.166409
0.0289482 -nan(ind) 0.166423
0.0323837 -nan(ind) 0.16643
0.0362382 -nan(ind) 0.166433
0.0405626 -nan(ind) 0.166434
0.0454145 -nan(ind) 0.166434
0.0508579 -nan(ind) 0.166434
0.0569652 -nan(ind) 0.166434
0.0638172 -nan(ind) 0.166434
0.0715049 -nan(ind) 0.166434
0.0801299 -nan(ind) 0.166434
0.0898068 -nan(ind) 0.166434
0.100664 -nan(ind) 0.166434
0.112844 -nan(ind) 0.166434
0.126511 -nan(ind) 0.166434
0.141843 -nan(ind) 0.166434
0.159046 -nan(ind) 0.166434
0.178346 nan 0.166434
0.2 1500 0.166434
