TITLE="Graphics"
VARIABLES= "rj, m", "T, K", "Lambda, W/m*K" 
0 -nan(ind) -nan(ind)
1.38889e-05 -nan(ind) -nan(ind)
2.77778e-05 -nan(ind) -nan(ind)
4.16667e-05 -nan(ind) -nan(ind)
5.55556e-05 -nan(ind) -nan(ind)
6.94444e-05 -nan(ind) -nan(ind)
9.72222e-05 -nan(ind) -nan(ind)
0.000125 -nan(ind) -nan(ind)
0.000152778 -nan(ind) -nan(ind)
0.000180556 -nan(ind) -nan(ind)
0.000208333 -nan(ind) -nan(ind)
0.000236111 -nan(ind) -nan(ind)
0.000263889 -nan(ind) -nan(ind)
0.000291667 -nan(ind) -nan(ind)
0.000319444 -nan(ind) -nan(ind)
0.000347222 -nan(ind) -nan(ind)
0.000375 -nan(ind) -nan(ind)
0.000402778 -nan(ind) -nan(ind)
0.000430556 -nan(ind) -nan(ind)
0.000458333 -nan(ind) -nan(ind)
-nan(ind) nan -nan(ind)
0.000486111 -nan(ind) -nan(ind)
0.000513889 -nan(ind) -nan(ind)
0.000541667 -nan(ind) -nan(ind)
0.000569444 -nan(ind) -nan(ind)
0.000597222 -nan(ind) -nan(ind)
0.000625 -nan(ind) -nan(ind)
0.000652778 -nan(ind) -nan(ind)
0.000680556 -nan(ind) -nan(ind)
0.000708333 -nan(ind) -nan(ind)
0.000736111 -nan(ind) -nan(ind)
0.000763889 -nan(ind) -nan(ind)
0.000791667 -nan(ind) -nan(ind)
0.000819444 -nan(ind) -nan(ind)
0.000847222 -nan(ind) -nan(ind)
0.000875 -nan(ind) -nan(ind)
0.000902778 -nan(ind) -nan(ind)
0.000930556 -nan(ind) -nan(ind)
0.000958333 -nan(ind) -nan(ind)
0.000986111 -nan(ind) -nan(ind)
0.00101389 -nan(ind) -nan(ind)
0.00104167 -nan(ind) -nan(ind)
0.00106944 -nan(ind) -nan(ind)
0.00110053 -nan(ind) -nan(ind)
0.00113532 -nan(ind) -nan(ind)
0.00117424 -nan(ind) -nan(ind)
0.00121781 -nan(ind) -nan(ind)
0.00126656 -nan(ind) -nan(ind)
0.00132111 -nan(ind) -nan(ind)
0.00138216 -nan(ind) -nan(ind)
0.00145048 -nan(ind) -nan(ind)
0.00152694 -nan(ind) -nan(ind)
0.0016125 -nan(ind) -nan(ind)
0.00170824 -nan(ind) -nan(ind)
0.00181538 -nan(ind) -nan(ind)
0.00193529 -nan(ind) -nan(ind)
0.00206947 -nan(ind) -nan(ind)
0.00221962 -nan(ind) -nan(ind)
0.00238765 -nan(ind) -nan(ind)
0.00257569 -nan(ind) -nan(ind)
0.00278612 -nan(ind) -nan(ind)
0.00302161 -nan(ind) -nan(ind)
0.00328513 -nan(ind) -nan(ind)
0.00358003 -nan(ind) -nan(ind)
0.00391004 -nan(ind) -nan(ind)
0.00427935 -nan(ind) -nan(ind)
0.00469263 -nan(ind) -nan(ind)
0.00515512 -nan(ind) -nan(ind)
0.00567267 -nan(ind) -nan(ind)
0.00625185 -nan(ind) -nan(ind)
0.00689999 -nan(ind) -nan(ind)
0.0076253 -nan(ind) -nan(ind)
0.00843697 -nan(ind) -nan(ind)
0.00934528 -nan(ind) -nan(ind)
0.0103617 -nan(ind) -nan(ind)
0.0114992 -nan(ind) -nan(ind)
0.0127722 -nan(ind) -nan(ind)
0.0141967 -nan(ind) -nan(ind)
0.0157908 -nan(ind) -nan(ind)
0.0175747 -nan(ind) -nan(ind)
0.019571 -nan(ind) -nan(ind)
0.021805 -nan(ind) -nan(ind)
0.024305 -nan(ind) -nan(ind)
0.0271027 -nan(ind) -nan(ind)
0.0302335 -nan(ind) -nan(ind)
0.033737 -nan(ind) -nan(ind)
0.0376577 -nan(ind) -nan(ind)
0.0420453 -nan(ind) -nan(ind)
0.0469552 -nan(ind) -nan(ind)
0.0524498 -nan(ind) -nan(ind)
0.0585986 -nan(ind) -nan(ind)
0.0654795 -nan(ind) -nan(ind)
0.0731797 -nan(ind) -nan(ind)
0.0817967 -nan(ind) -nan(ind)
0.0914397 -nan(ind) -nan(ind)
0.102231 -nan(ind) -nan(ind)
0.114307 -nan(ind) -nan(ind)
0.127821 -nan(ind) -nan(ind)
0.142944 -nan(ind) -nan(ind)
0.159868 -nan(ind) -nan(ind)
0.178806 nan nan
0.2 1500 0.166434
