TITLE="Graphics"
VARIABLES= "rj, m", "F" 
0.001 -4.1959e-97
0.001025 -6.75586e-118
0.00105 4.80836e-118
0.001075 2.71806e-97
0.0011 5.03198e-118
0.001125 3.85124e-139
0.00115 1.81971e-160
0.001175 6.62133e-182
0.0012 2.12342e-203
0.001225 6.48843e-225
0.00125 1.97069e-246
0.001275 6.08077e-268
0.0013 1.92696e-289
0.001325 0
0.00135 0
0.001375 0
0.0014 0
0.001425 0
0.00145 0
0.001475 0
0.0015 0
0.001525 0
0.00155 0
0.001575 0
0.0016 0
0.001625 0
0.00165 0
0.001675 0
0.0017 0
0.001725 0
0.00175 0
0.001775 0
0.0018 0
0.001825 0
0.00185 0
0.001875 0
0.0019 0
0.001925 0
0.00195 0
0.001975 0
0.002 0
0.002025 0
0.00205 0
0.002075 0
0.0021 0
0.002125 0
0.00215 0
0.002175 0
0.0022 0
0.002225 0
0.00225 0
0.002275 0
0.0023 0
0.002325 0
0.00235 0
0.002375 0
0.0024 0
0.002425 0
0.00245 0
0.002475 0
0.0025 0
0.002525 0
0.00255 0
0.002575 0
0.0026 0
0.002625 0
0.00265 0
0.002675 0
0.0027 0
0.002725 0
0.00275 0
0.002775 0
0.0028 0
0.002825 0
0.00285 0
0.002875 0
0.0029 0
0.002925 0
0.00295 0
0.002975 0
0.003 0
0.003025 0
0.00305 0
0.003075 0
0.0031 0
0.003125 0
0.00315 0
0.003175 0
0.0032 0
0.003225 0
0.00325 0
0.003275 0
0.0033 0
0.003325 0
0.00335 0
0.003375 27967
0.0034 -6.60563e+24
0.003425 28378.3
0.00345 0
0.003475 3.13813e+39
